Id;Name;PIW name;Religion;Culture;SizeModifier;Pashas;Climate;Ice?;Storm?;Galleys;Manpower;Income;Terrain;ToT-SPA;ToT-POR;HRE;Mine(1) ?;MineValue;Goods;Uprgadable;CoT Historical Modifier;Difficulty for Colonization;Native Combat Strength;Ferocity;Efficiency of Natives in combat;Negotiation Value for Trading Posts;Natives Tolerance value ;City XPos;City YPos;Army XPos;ArmyYPos;PortXPos;Port YPos;Manufactory XPos; Manufactory YPos;Port/sea Adjacency;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Area;Region;Continent;;Extra River Desc Link 1;Extra River Desc Link 2;Extra River Desc Link 3;;Fill coord X;Fill coord Y;;;;;;;;;;;;;;;;
1337;Milne Bay;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;17769;5536;17769;5536;0;0;17768;5536;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Oceania;#N/A;0;0;0;#N/A;17820;5552;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1338;Great Barrier Reef;inland;0;none;0;0;0;0;1;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;17586;5704;17586;5704;0;0;17586;5704;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Oceania;#N/A;0;0;0;#N/A;17570;5696;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1339;Papuan Coast;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;17433;4943;17433;4943;0;0;17433;4943;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Oceania;#N/A;0;0;0;#N/A;17426;4959;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1340;Kolepom Bay;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;17097;5301;17080;5383;0;0;17097;5301;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Oceania;#N/A;0;0;0;#N/A;17147;5363;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1341;Arafuan Sea;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;16903;5383;16903;5383;0;0;16903;5383;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Oceania;#N/A;0;0;0;#N/A;16876;5384;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1342;Gulf of Carpentaria;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;17189;5592;17189;5592;0;0;17189;5592;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Oceania;#N/A;0;0;0;#N/A;17173;5500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1343;King Sound;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;16144;5793;16090;5752;0;0;16143;5794;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Oceania;#N/A;0;0;0;#N/A;16123;5786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1344;South Timor Sea;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;16377;5636;16425;5571;0;0;16376;5636;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Oceania;#N/A;0;0;0;#N/A;16376;5614;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1345;Timor Sea;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;16301;5461;16300;5519;0;0;16300;5461;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Asia;#N/A;0;0;0;#N/A;16346;5498;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1346;Sea of Timor;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;16437;5260;16437;5260;0;0;16436;5260;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Asia;#N/A;0;0;0;#N/A;16519;5268;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1347;Straits of Lombok;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15896;5397;15925;5454;0;0;15895;5397;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Asia;#N/A;710;705;0;#N/A;15909;5460;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1348;Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;16243;4586;16243;4586;0;0;16243;4586;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Asia;#N/A;0;0;0;#N/A;16200;4580;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1349;Sea of Palawan;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15968;4329;16029;4411;0;0;15968;4329;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Asia;#N/A;694;0;0;#N/A;15900;4295;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1350;Coast of Brunei;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15700;4557;15700;4557;0;0;15700;4557;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Asia;#N/A;0;0;0;#N/A;15686;4555;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1351;Cam Rah Bay;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15435;4240;15462;4232;0;0;15435;4241;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ThaiSea;Asia;#N/A;0;0;0;#N/A;15460;4275;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1352;Manilla Bay;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15955;3903;15955;3903;0;0;15955;3904;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Asia;#N/A;0;0;0;#N/A;15936;3911;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1353;Karimata Strait;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15500;5133;15500;5133;0;0;15500;5133;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Asia;#N/A;0;0;0;#N/A;15487;5149;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1354;Coast of Java;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15367;5407;15367;5407;0;0;15367;5407;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;OceaniaSea;Asia;#N/A;0;0;0;#N/A;15371;5403;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1355;Christmas Island;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15092;5269;15092;5269;0;0;15091;5270;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;0;0;0;#N/A;15072;5290;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1356;Mekong Delta;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;15125;4447;15125;4447;0;0;15124;4447;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ThaiSea;Asia;#N/A;0;0;0;#N/A;15083;4445;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1357;Nicobar Islands;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;14494;4476;14494;4476;0;0;14493;4476;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;0;0;0;#N/A;14471;4485;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1358;Coast of Ajeh;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;14585;4762;14585;4762;0;0;14585;4762;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NEIndianSea;Asia;#N/A;0;0;0;#N/A;14602;4753;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1359;Western Oman Sea;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;12465;4572;12465;4572;0;0;12464;4571;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SWIndianSea;Asia;#N/A;0;0;0;#N/A;12451;4613;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1360;Coast of Transkei;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;10925;6832;10925;6832;0;0;10924;6832;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SWIndianSea;Oceania;#N/A;0;0;0;#N/A;10953;6820;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1361;Lake Ladoga;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;10770;921;10783;924;0;0;10769;921;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Lake;Lake;Europe;#N/A;0;0;0;#N/A;10774;936;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1362;The Skagerack;inland;0;none;0;0;0;0;0;1;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;9940;1163;9936;1157;0;0;9940;1164;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;ScandinaviaSea;Europe;#N/A;0;0;0;#N/A;9947;1184;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1363;Persian Gulf;inland;0;none;0;0;0;0;0;1;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;12011;3261;12002;3193;0;0;12010;3262;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;GulfSea;Asia;#N/A;509;0;0;#N/A;12025;3248;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1364;Atacama Coast;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5170;5659;5170;5659;0;0;5170;5660;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SEPacificSea;America;#N/A;0;0;0;#N/A;5177;5700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1365;Ivory Coast;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;9137;4670;9142;4719;0;0;9136;4671;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SEAtlanticSea;Africa;#N/A;0;0;0;#N/A;9125;4723;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1366;Southern Atlantic Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;8832;5022;8832;5022;0;0;8831;5022;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SEAtlanticSea;Africa;#N/A;0;0;0;#N/A;8828;5026;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1367;Southern Atlantic Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;6769;6950;6769;6950;0;0;6768;6950;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SWAtlanticSea;America;#N/A;0;0;0;#N/A;6760;6956;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1368;Central Atlantic Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;7404;3448;7404;3448;0;0;7403;3448;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;NCAtlanticSea;Africa;#N/A;0;0;0;#N/A;7400;3452;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1369;Lake Ontario;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5440;1340;5282;1450;0;0;5258;1430;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Lake;Lake;America;#N/A;0;0;0;#N/A;5253;1447;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1370;Lake Erie;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5051;1533;5057;1541;0;0;5051;1534;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Lake;Lake;America;#N/A;0;0;0;#N/A;5046;1550;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1371;Lake Michigan;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4942;1348;5037;1310;0;0;4941;1348;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Lake;Lake;America;#N/A;0;0;0;#N/A;5043;1287;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1372;Lake Superior;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4767;1089;4767;1089;0;0;4767;1089;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Lake;Lake;America;#N/A;0;0;0;#N/A;4854;1069;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1373;Tampa Bay;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4803;2656;4803;2656;0;0;4803;2656;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;0;0;0;#N/A;4835;2622;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1374;South Chilean Coast;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5267;6708;5267;6708;0;0;5266;6708;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SEPacificSea;America;#N/A;0;0;0;#N/A;5296;6708;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1375;Greater Antillas;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5366;3234;5366;3234;0;0;5366;3234;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;0;0;0;#N/A;5389;3185;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1376;Southern Atlantic Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5799;3234;7104;5928;0;0;7118;5870;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SWAtlanticSea;America;#N/A;0;0;0;#N/A;7140;5900;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1377;Southern Atlantic Ocean;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5799;3244;7735;6120;0;0;7755;6049;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;SWAtlanticSea;America;#N/A;0;0;0;#N/A;7700;6100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1378;Lesser Antillas;inland;0;none;0;0;0;0;0;0;0;0;5;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5769;3284;5769;3284;0;0;5769;3284;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sea;CarribeanSea;America;#N/A;0;0;0;#N/A;5822;3195;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1379;Columbia River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;3145;948;3145;948;0;0;3145;948;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;3045;976;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1380;Sacramento River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;3005;1418;3005;1418;0;0;3005;1418;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;2840;1430;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1381;Colorado River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;3228;1777;3228;1777;0;0;3228;1777;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;3095;1762;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1382;Rio Grande River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;3785;2389;3785;2389;0;0;3785;2389;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;3800;2319;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1383;Matagorda River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4302;2327;4302;2327;0;0;4302;2327;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;4300;2322;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1384;Murray River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;17021;6660;17021;6660;0;0;17021;6660;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;17095;6716;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1385;Savannah River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4874;2243;4874;2243;0;0;4874;2243;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;4878;2266;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1386;Charles River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;4938;2089;4938;2089;0;0;4938;2089;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;4980;2099;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1387;Santee River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5065;1991;5065;1991;0;0;5065;1991;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;5047;1983;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1388;James River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5239;1854;5239;1854;0;0;5239;1854;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;5238;1830;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1389;Ganges River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;13944;3290;13944;3290;0;0;13944;3290;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;14259;3502;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1390;Volga River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;11349;1324;11349;1324;0;0;11349;1324;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;11569;1940;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1391;Danube River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;10407;2061;10407;2061;0;0;10407;2061;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;10782;2029;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1392;Connecticut River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5511;1589;5511;1589;0;0;5511;1589;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;5500;1566;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1393;Kenebec River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5599;1513;5599;1513;0;0;5599;1513;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;5590;1508;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1394;Red River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;10674;1021;10674;1021;0;0;10674;1021;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;10670;1023;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1395;Ste. Croix River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5809;1345;5809;1345;0;0;5809;1345;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;5797;1359;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1396;St. John River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5901;1341;5901;1341;0;0;5901;1341;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;5900;1336;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1397;Lake Constance;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;9786;1958;9786;1958;0;0;9786;1958;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;9787;1961;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1398;Athabasca River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5204;735;5204;735;0;0;5204;735;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;5154;781;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1399;Orinoco River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5529;3695;5529;3695;0;0;5529;3695;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;5800;3600;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1400;Maroni River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5848;3785;5848;3785;0;0;5848;3785;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;5880;3795;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1401;Rhine River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;9713;1763;9713;1763;0;0;9713;1763;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;9740;1695;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1402;Parana River;inland;0;none;0;0;0;0;0;0;0;0;6;0;0;0;0;0;nothing;0;-3;0;0;0;0;0;0;5952;5333;5952;5333;0;0;5952;5333;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;-;-;-;#N/A;0;0;0;#N/A;5898;5496;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
